Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Optimal coordinated traffic control of adjacent intersections based on multiple objectives programming techniques","20084011616539","","Yuan, Erming (1); Li, Biao (2); Feng, Ying (3) ","(1) School of Management, Tianjin Polytechnic University, Tianjin 300387, China (2) Management School, Tianjin University, Tianjin 300070, China (3) School of Information Technology Science, Nankai University, Tianjin 300071, China ","Yuan, E.(emyuan@mail.nankai.ed.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","587-591","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4605626","4605626","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","An adjacent intersections traffic light coordinated control model based on mixed integer programming formulation is proposed in this paper. On a special moment, we can compute to obtain departure rate in the upstream intersection. Then, by switching the green light time, we can control arrival rate of downstream intersection. The contribution of the paper is that a special objective functions differing from other literatures is adapted that minimizes the sum of time needed to pass downstream intersection for the first vehicle of each cycle during K cycles. Finally, the paper makes simulation research for the model's ability of coordinated control by an example. And the simulation results show the efficiency of the proposed method to reduce waiting time of vehicles.","8","Traffic control","Integer programming","Adjacent intersections - Arrival rates - Co-ordinated control - Coordinated traffic control - Mixed integer programming - Programming technique - Traffic light control - Traffic model","921.5 Optimization Techniques",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"How is code recommendation applied in android development: A qualitative review","20170503295493","","Wu, Junwei (1, 2); Shen, Liwei (1, 2); Guo, Wunan (1, 2); Zhao, Wenyun (1, 2) ","(1) School of Computer Science, Fudan University, Shanghai; 200433, China (2) Shanghai Key Laboratory of Data Science, Fudan University, Shanghai; 200433, China ","Wu, Junwei(11110240018@fudan.edu.cn) ","Proceedings - 2016 International Conference on Software Analysis, Testing and Evolution, SATE 2016","Proc. - Int. Conf. Softw. Anal., Test. Evol., SATE","","Institute of Electrical and Electronics Engineers Inc.","","","30-35","December 9, 2016","Proceedings - 2016 International Conference on Software Analysis, Testing and Evolution, SATE 2016","1of1","2016","English","","","","9781509045174","10.1109/SATE.2016.12","7780190","2016 International Conference on Software Analysis, Testing and Evolution, SATE 2016","November 3, 2016 - November 4, 2016","Kunming, Yunnan, China","125365","","Conference article (CA)","Code recommendation has been an indispensable feature of IDE (Integrated Development Environment) for modern software developers. Android developers especially require code recommendation support to ensure high development efficiency and quality, as Android applications are developed based on Android application framework and thus are more pattern-based. Many techniques and tools have been developed to support code recommendation in different ways. However, it is not clear how these techniques and tools can be used in Android development and whether Android development can be well supported by them. In this paper, we present a qualitative review on code recommendation techniques and tools with the focus of support for Android development. We first categorize code recommendation techniques and tools reported in literatures and then evaluate them towards the requirements of Android development. The evaluation results enable us to draw a comprehensive image of how code recommendation benefits Android development and also the deficiencies of state-of-the-art code recommendation techniques in meeting specific requirements of Android development. Based on the evaluation, a comprehensive discussion is presented to suggest possible improvement and future research directions of code recommendation techniques. © 2016 IEEE.","25","Android (operating system)","Codes (symbols) - Software testing","Android applications - Evaluation results - Future research directions - Integrated development environment - Recommendation techniques - Software developer - State of the art - Techniques and tools","723 Computer Software, Data Handling and Applications",,"Number: 61402113, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","National Natural Science Foundation of China under Grant No.61402113.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Fuzzy logical guidance based on particle swarm optimized parameters","20084011616657","","Ting, Fang (1, 2); Delin, Luo (3); Zhong, Yang (1); Qiongjian, Fan (1) ","(1) College of Automation Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, 210016, China (2) College of Electric Information, Anhui University of Technology, maanshan, Anhui, 243000, China (3) Center for Systems and Control, Xiamen University, Xiamen, 361005, China ","Ting, F.(flyting_69@163.com) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","398-401","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4605747","4605747","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","Fuzzy Logic Control Guidance (FLCG) law has been proved to be effective and robust, but the parameters of the fuzzy logical controller are usually difficult to determine and have great influence on the pursuit and intercept performance. In this paper, an Optimal Fuzzy Logic Control Guidance (OFLCG) law is designed by applying particle swarm optimization method to optimize parameters of fuzzy logic controller. The objective is to improve the performance of FLCG by possibly minimizing the cost function, which is properly designed as a weight sum of pursuit time and energy consumptions. The parameters selected to be optimized are width of the membership functions, number of fuzzy partitions, and defuzzification method. Simulation results show that the intercept performance of the designed guidance law is better than that of FLCG and Proportional Navigation Guidance (PNG) law.","8","Fuzzy logic","Computer circuits - Controllers - Cost functions - Electronic guidance systems - Membership functions - Particle swarm optimization (PSO) - Traffic signals","Defuzzification method - Fuzzy logic control - Fuzzy logic controllers - Fuzzy logical controller - Intercept - Optimized parameter - Particle swarm optimization method - Proportional navigation guidance","432.4 Highway Traffic Control - 721.1 Computer Theory, Includes Formal Logic, Automata Theory, Switching Theory, Programming Theory - 721.3 Computer Circuits - 732.1 Control Equipment - 921 Mathematics - 921.5 Optimization Techniques",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Numerical simulation of VAWT on the effects of rotation cylinder","20172903944042","","Xing, Shuda (1, 2); Cao, Yang (1, 2); Ren, Fuji (2) ","(1) School of Mechanical Engineering, Nantong University, Nantong, Jiangsu, China (2) School of Engineering, Tokushima University, Tokushima, Japan ","Xing, Shuda(1286287339@qq.com) ","IOP Conference Series: Materials Science and Engineering","IOP Conf. Ser. Mater. Sci. Eng.","","Institute of Physics Publishing","207","1","","June 15, 2017","4th International Conference on Advanced Composite Materials and Manufacturing Engineering 2017","1 of 1","2017","English","17578981","1757899X","","","10.1088/1757-899X/207/1/012085","012085","2017 4th International Conference on Advanced Composite Materials and Manufacturing Engineering, ACMME 2017","May 20, 2017 - May 21, 2017","Xishuangbanna, Yunnan, China","128593","","Conference article (CA)","Based on Finite Element Analysis Method, studying on Vertical Axis Wind Turbine (VAWT) which is added rotating cylinder in front of its air foils, especially focusing on the analysis of NACA6 series air foils about variation of lift to drag ratio. Choosing the most suitable blades with rotary cylinder added on leading edge. Analysis indicates that the front rotating cylinders on the VAWT is benefit to lift rise and drag fall. The most suitable air foil whose design lift coefficient is 0.8, the blades relative thickness is 20%, and the optimistic tip speed ratio is about 7. © Published under licence by IOP Publishing Ltd.","5","Finite element method","Bridge decks - Composite materials - Cylinders (shapes) - Drag - Lift drag ratio - Manufacture - Wind turbines","Effects of rotation - Finite element analysis method - Lift coefficient - Lift to drag ratio - Relative thickness - Rotating cylinders - Tip speed ratio - Vertical axis wind turbines","401.1 Bridges - 537.1 Heat Treatment Processes - 615.8 Wind Power (Before 1993, use code 611 ) - 651.1 Aerodynamics, General - 921.6 Numerical Methods - 951 Materials Science",,,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A solution of linear-nonquadratic optimal control problem","20084011615940","","Pan, Liping (1); Zhou, Yuan (1) ","(1) School of Mathematical Sciences, Fudan University, Shanghai 200433, China ","Pan, L. ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","452-456","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","Chinese","","","","9787900719706","10.1109/CHICC.2008.4604909","4604909","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","In this paper we put forward an algorithm to compute out the optimal control (function) of the so-called linear-nonquadratic optimal control problem, which can be used to regulate some important engineering systems optimally.","12","Optimal control systems","Computational methods - Control engineering","Characteristic lines - Engineering systems - Linear-nonquadratic - Optimal control problem - Optimal controls","731.1 Control Systems",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Gas response for ethanol of SnO2 nanorods as sensing materials","20115114627548","","Li, Yuehuan (1, 2); Liu, Yongjun (3); Xiao, Xuechun (1); Kan, Huen (1); Zhao, Heyun (1) ","(1) Department of Materials Science and Engineering, Yunnan University, Kunming 650091, China (2) School of Pharmacy and Chemistry, Dali College, Dali 671200, China (3) Advanced Analysis and Measurment Center of Yunnan University, Kunming 650091, China ","Li, Y.(loneman2@163.com) ","Advanced Materials Research","Adv. Mater. Res.","Guangxi University; Wuhan University of Science and Technology; Queensland University of Technology","Trans Tech Publications, P.O. Box 1254, Clausthal-Zellerfeld, D-38670, Germany","399-401","","727-730","2012","New Materials, Applications and Processes","","2012","English","10226680","","","9783037853092","10.4028/www.scientific.net/AMR.399-401.727","","2011 International Conference on Chemical, Material and Metallurgical Engineering, ICCMME 2011","December 23, 2011 - December 25, 2011","Beihai, China","87796","","Conference article (CA)","SnO2 nanorods with rutile structure were successfully synthesized by solid state reaction in the presence of NaCl-KCl. Indirect-heating sensors based on nanorods were fabricated and investigated for the gas sensing properties to ethanol. The results showed that the response of sensor to 1000 ppm ethanol is up to 114.3, the export voltage to 1 ppm ethanol can attain 2.0 V at 275 °C, and the response time and recovery time are no longer than 10 s.","10","Ethanol","Gas sensing electrodes - Metallurgical engineering - Nanorods - Oxide minerals - Sensors - Sodium chloride - Solid state reactions - Tin - Tin oxides","Gas response - Gas sensing properties - Recovery time - Rutile structure - Sensing material - Sensing properties","933 Solid State Physics - 804.2 Inorganic Compounds - 802.2 Chemical Reactions - 801.4.1 Electrochemistry - 801 Chemistry - 761 Nanotechnology - 546.2 Tin and Alloys - 531 Metallurgy and Metallography - 523 Liquid Fuels",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Microwave absorbing characteristics and temperature increasing behavior of basic cobalt carbonate in microwave field","20120514728471","","Liu, Bing-Guo (1, 2); Peng, Jin-Hui (1, 2); Zhang, Li-Bo (1, 2); Srinivasakannan, C. (3); Huang, Min (4); Zhang, Ze-Biao (1, 2); Guo, Sheng-Hui (1, 2) ","(1) Faculty of Materials and Metallurgical Engineering, Kunming University of Science and Technology, Kunming 650093, China (2) Key Laboratory of Unconventional Metallurgy, Ministry of Education, Kunming University of Science and Technology, Kunming 650093, China (3) School of Engineering, Monash University, Sunway Campus, 46150, Petaling Jaya, Selangor, Malaysia (4) School of Information Science and Engineering, Yunnan University, Kunming 650091, China ","Peng, J.-H.(jhpeng@kmust.edu.cn) ","Journal of Central South University of Technology (English Edition)","J. Cent. South Univ. Technol. Eng. Ed.","","Central South University of Technology","17","6","1211-1215","December 2010","","","2010","English","10059784","","","","10.1007/s11771-010-0621-2","","","","","","JCSTFT","Journal article (JA)","The microwave absorbing characteristics of basic cobalt carbonate, cobalt oxide (Co3O4), and the mixture of basic cobalt carbonate and cobalt oxide were investigated by means of microwave cavity perturbation, their temperature increasing curves were measured, and their ability to absorb microwave energy was also assessed based on the temperature increasing behavior of the material exposed to microwave field. Analyses of spectrum attenuation and relative frequency shift show that basic cobalt carbonate has weak capability to absorb microwave energy, while cobalt oxide has very strong capability to absorb microwave energy. It is feasible to thermally decompose basic cobalt carbonate though addition of small amount of cobalt oxide in microwave fields. The capability to absorb microwave energy of sample increases with an increase in mixing ratio of Co3O4. © Central South University Press and Springer-Verlag Berlin Heidelberg 2010.","30","Cobalt compounds","Absorption - Carbonation - Microwaves - Temperature","Analyses of spectra - Basic cobalt carbonates - Microwave absorbing - Microwave cavity perturbations - Microwave energies - Microwave field - Relative frequencies - Temperature increasing behaviors","641.1 Thermodynamics - 711 Electromagnetic Waves - 802.2 Chemical Reactions - 802.3 Chemical Operations",,"Number: 2008-16, Acronym: -, Sponsor: -; Number: -, Acronym: -, Sponsor: Analysis and Testing Foundation of Kunming University of Science and Technology; Number: 2007GA002, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Foundation item: Project(50734007) supported by the National Natural Science Foundation of China; Project(2007GA002) supported by Project of Science and Technology of Yunnan Province, China; Project(2008-16) supported by the Analysis and Testing Foundation of Kunming University of Science and Technology, China Received date: 2009−12−12; Accepted date: 2010−03−10 Corresponding author: PENG Jin-hui, PhD, Professor; Tel: +86−871−5192076; E-mail: jhpeng@kmust.edu.cn",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Synthesis of mesoporous titania-graphite composite templated by hypocrellins for visible-light photocatalytic degradation of acetaldehyde","20150200406111","","Wang, Jiaqiang (1); Ou, Encai (1); Li, Junjie (1); Yang, Xiaoyun (1); Wang, Wei (1); Yan, Zhiying (1); Li, Cong (1) ","(1) Universities' Center for Photocatalytic Treatment of Pollutants in Yunnan Province, School of Chemical Sciences and Technology, Yunnan University, Kunming; 650091, China ","Wang, Jiaqiang ","Materials Science in Semiconductor Processing","Mater Sci Semicond Process","","Elsevier Ltd","31","","397-404","March 2015","","","2015","English","13698001","","","","10.1016/j.mssp.2014.12.029","","","","","","","Journal article (JA)","A photoactive compound extracted from a fungus (Hypocrella bambuase), named hypocrellins, was used as template to synthesize thermally stable mesoporous materials. The synthesized mesoporous titania samples were characterized using a combination of various physicochemical techniques, such as N2adsorption/desorption measurement, X-ray diffraction (XRD), scanning electron microscopy (SEM), transmission electron microscopy (TEM), X-ray photoelectron spectroscopy (XPS), UV - vis diffuse reflectance spectroscopy (DRS) and Fourier transform infrared spectroscopy (FT-IR). The results of physicochemical characterizations showed that the as-synthesized sample was a composite of highly crystalline mesoporous anatase titania and graphitic carbon (gc-MTiO2), which implies the dual function of hypocrellins as template and 'dopant'. The in situ doped graphitic carbon significantly increased the visible-light absorbance of TiO2. The gc-MTiO2exhibited efficient photocatalytic activity under visible-light for photodegradation of acetaldehyde, a common indoor air pollutant. The photophysics and electron dynamics in this photocatalytic process were studied by time-resolved FT-IR spectra, in particular on the nano- to milli-second time scale. It is observed that electrons were injected into the conduction band of gc-MTiO2and they were decayed to deep traps caused by graphitic carbon. The reported strategies could open up new uses for mesoporous titania self-doped with carbon in applications such as solar cells, photocatalysts, photoelectrical devices, and photo-induced sensors. © 2014 Elsevier Ltd. All rights reserved.","61","Mesoporous materials","Acetaldehyde - Carbon - Doping (additives) - Electrons - Fourier transform infrared spectroscopy - High resolution transmission electron microscopy - Indoor air pollution - Light - Photocatalysis - Photocatalysts - Scanning electron microscopy - Titanium dioxide - Transmission electron microscopy - X ray diffraction - X ray photoelectron spectroscopy","Fourier transform infra red (FTIR) spectroscopy - Graphitic carbons - Hypocrellins - Mesoporous anatase - Photo catalytic degradation - Physico-chemical characterization - UV-Vis diffuse reflectance spectroscopy - Visible-light photocatalysis","451 Air Pollution - 741.1 Light/Optics - 741.3 Optical Devices and Systems - 801 Chemistry - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally",,"Number: 2014-04-A-S-01-3073, Acronym: KUST, Sponsor: Kunming University of Science and Technology; Number: -, Acronym: -, Sponsor: Guangdong Innovative Research Team Program; Number: 2011ZDYJYLS7006, Acronym: MPS, Sponsor: Ministry of Public Security of the People's Republic of China; Number: NSFC-YN U1033603, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21403190, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21367024, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The authors thank the National Natural Science Foundation of China (Project NSFC-YN U1033603 , 21367024 , 21403190 ), the Program for Innovative Research Teams (in Science and Technology) in the Universities of Yunnan Province ( IRTSTYN ), Key Project of Ministry of Public Security ( 2011ZDYJYLS7006 ) and Program of Kunming Science and Technology Bureau (2014-04-A-S-01-3073) for financial support.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Analysis of a simplified gated polling scheduling model based on clustering routing","20133016525031","","Lu, Jin (1); Ding, Hongwei (1); Zhou, Dongming (1); Zhao, Yifan (1) ","(1) School of Information Science and Engineering, Yunnan University, Kunming, China ","","Proceedings of 2nd International Conference on Computer Science and Network Technology, ICCSNT 2012","Proc. Int. Conf. Comput. Sci. Netw. Technol., ICCSNT","Dalian Jiaotong University; Harbin Institute of Technology; Heilongjiang University; Liaoning Normal University; Northeast Normal University","IEEE Computer Society","","","1938-1942","2012","Proceedings of 2nd International Conference on Computer Science and Network Technology, ICCSNT 2012","","2012","English","","","","9781467329644","10.1109/ICCSNT.2012.6526298","6526298","2nd International Conference on Computer Science and Network Technology, ICCSNT 2012","December 29, 2012 - December 31, 2012","Changchun, China","97797","","Conference article (CA)","Proposed a Simplified Gated control strategy for polling scheduling mechanism of clustering algorithm in WSN. A corresponding analytical model was established according to the embedded Markov chain theory to analyze the Simplified Gated service polling system in discrete time. Through the establishment of probability generating function for center transfer access in polling moment, accurately analyzed average queue length, average cycle time and average waiting delay of information frame of the system. The research of polling control mechanism with Simplified Gated service and experimental performance analysis under different parameters showed that the polling scheduling model was more effective in the application of WSN based on clustering control strategy. © 2012 IEEE.","12","Clustering algorithms","Computer networks - Markov processes - Scheduling - Voting machines","Average queue lengths - Clustering routing - Embedded Markov chain - Experimental performance analysis - Polling system - Probability generating functions - Scheduling mechanism - Simplified Gated","601.1 Mechanical Devices - 903.1 Information Sources and Analysis - 912.2 Management - 922.1 Probability Theory",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Roof shape modeling for creating Asian city's 3D geographical information system","2001476739174","","Ueda, M. ","(1) University of Aizu, Aizu-Wakamatsu City, Japan ","","Journal of Shanghai University","J Shanghai Univ","Shangai Computer Federation; The University of Aizu; Shanghai University","Shanghai University","5","SUPPL. SEPT.","240-244","September 2001","","","2001","English","10076417","","","","","","2nd International Conference on Computer and Information Technology (CIT'2001)","Sep 12 - 15 2001","Shangai, China","58695","JSUNFV","Conference article (CA)","VBecause the cost-performance of computer graphics systems have advanced remarkably, it has become possible to create a three dimensional urban maps (3D geographical information system, 3D GIS) filled with thousands of 3D-CG houses and buildings shapes rather than the well-known 2-dimensional digital maps. A new problem especially for the creation of an Asian city in 3D is how to systematically deal with traditional houses that have various roof shapes from the viewpoint of maintaining this large database economically. In this paper, I propose a better method for creating urban 3D GIS through means of a parametric method and Boolian operation on basic shapes (3D templates). There should exist a significant relationship between house roof shapes (i.e. form by scientific visualization) and the human and natural environments in Asian urban living (i.e. function by information visualization). Based on a field survey in Japan and Yunnan province in the southwestern China, the implied functions of the gable roof and the 'irimoya' roof are compared to their geographical distribution as examples.","9",,,,,,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Research on E-SG mixed polling model based on two kinds of businesses","20133016525048","","Lu, Jin (1); Ding, Hongwei (1); Zhou, Dongming (1); Zhao, Yifan (1) ","(1) School of Information Science and Engineering, Yunnan University, Kunming, China ","","Proceedings of 2nd International Conference on Computer Science and Network Technology, ICCSNT 2012","Proc. Int. Conf. Comput. Sci. Netw. Technol., ICCSNT","Dalian Jiaotong University; Harbin Institute of Technology; Heilongjiang University; Liaoning Normal University; Northeast Normal University","IEEE Computer Society","","","2019-2023","2012","Proceedings of 2nd International Conference on Computer Science and Network Technology, ICCSNT 2012","","2012","English","","","","9781467329644","10.1109/ICCSNT.2012.6526315","6526315","2nd International Conference on Computer Science and Network Technology, ICCSNT 2012","December 29, 2012 - December 31, 2012","Changchun, China","97797","","Conference article (CA)","Based on the E-G level two polling systemIS1, proposed E-SG (Exhaustive - Simplified Gated) polling system model controlled by two kinds of service strategies commonly, which were applied to two different priorities access. The model was abstracted as Markov process and the system state variables were defined as probability density function with N dimension. Then according to the Queuing service mechanism under stable condition, established the state transfer equation of probability generating function, and exactly analyzed the key characteristics of average queue length and average waiting delay, experimental conclusions compared with reference [8] illustrated the new mixed service strategy performed better fairness and stability, and satisfied the needs of network QoS better. The new model not only accomplished the effective control of priorities but also improved the performance of the system. © 2012 IEEE.","10","Probability density function","Computer networks - Equations of state - Markov processes - Quality of service - Queueing theory - Voting machines","Average queue lengths - Key characteristics - Polling system - Probability generating functions - Queuing services - Queuing theory - Service strategy - System state variables","601.1 Mechanical Devices - 922.1 Probability Theory",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
